URL,page_type,cluster,indexable,noindex,canonical,sitemap,title,meta_description,H1,H2s,word_count,meaningful_body_word_count,primary_topic,search_intent,image,image_alt,internal_inlinks,internal_outlinks,crawl_depth,duplicate_risk,page_value,content_grade,redirect_to
/marketplace/source-rayon-for-activewear/,,,yes,no,/marketplace/source-rayon-for-activewear/,yes,Source Rayon for Activewear Fabric Notes,"Search the FabStitch marketplace for rayon activewear. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for.",How to source rayon for activewear,,214,174,source rayon for activewear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-rayon-for-workwear/,,,yes,no,/marketplace/source-rayon-for-workwear/,yes,Source Rayon for Workwear Fabric Notes Use Notes,"Search the FabStitch marketplace for rayon workwear. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Workwear.",How to source rayon for workwear,,218,178,source rayon for workwear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-rayon-for-blouses/,,,yes,no,/marketplace/source-rayon-for-blouses/,yes,Source Rayon for Blouses Fabric Notes for Apparel,"Search the FabStitch marketplace for rayon blouses. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Blouses.",How to source rayon for blouses,,220,180,source rayon for blouses,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-rayon-for-skirts/,,,yes,no,/marketplace/source-rayon-for-skirts/,yes,Source Rayon for Skirts Fabric Notes for Apparel,"Search the FabStitch marketplace for rayon skirts. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Skirts.",How to source rayon for skirts,,218,178,source rayon for skirts,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-rayon-for-outerwear/,,,yes,no,/marketplace/source-rayon-for-outerwear/,yes,Source Rayon for Outerwear Fabric Notes Use Notes,"Search the FabStitch marketplace for rayon outerwear. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Outerwear.",How to source rayon for outerwear,,209,169,source rayon for outerwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-rayon-for-loungewear/,,,yes,no,/marketplace/source-rayon-for-loungewear/,yes,Source Rayon for Loungewear Fabric Notes,"Search the FabStitch marketplace for rayon loungewear. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for.",How to source rayon for loungewear,,202,162,source rayon for loungewear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-rayon-for-knitwear/,,,yes,no,/marketplace/source-rayon-for-knitwear/,yes,Source Rayon for Knitwear Fabric Notes Use Notes,"Search the FabStitch marketplace for rayon knitwear. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Knitwear.",How to source rayon for knitwear,,211,171,source rayon for knitwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-jersey-for-shirts/,,,yes,no,/marketplace/source-jersey-for-shirts/,yes,Source Jersey for Shirts Fabric Notes for Apparel,"Search the FabStitch marketplace for jersey shirts. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Shirts.",How to source jersey for shirts,,223,183,source jersey for shirts,commercial_investigation,,,,8,,,supporting,C,
/marketplace/source-jersey-for-dresses/,,,yes,no,/marketplace/source-jersey-for-dresses/,yes,Source Jersey for Dresses Fabric Notes Use Notes,"Search the FabStitch marketplace for jersey dresses. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Dresses.",How to source jersey for dresses,,226,186,source jersey for dresses,commercial_investigation,,,,8,,,supporting,C,
/marketplace/source-jersey-for-trousers/,,,yes,no,/marketplace/source-jersey-for-trousers/,yes,Source Jersey for Trousers Fabric Notes Use Notes,"Search the FabStitch marketplace for jersey trousers. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Trousers.",How to source jersey for trousers,,211,171,source jersey for trousers,commercial_investigation,,,,8,,,supporting,C,
/marketplace/source-jersey-for-jackets/,,,yes,no,/marketplace/source-jersey-for-jackets/,yes,Source Jersey for Jackets Fabric Notes Use Notes,"Search the FabStitch marketplace for jersey jackets. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Jackets.",How to source jersey for jackets,,221,181,source jersey for jackets,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-jersey-for-coats/,,,yes,no,/marketplace/source-jersey-for-coats/,yes,Source Jersey for Coats Fabric Notes for Apparel,"Search the FabStitch marketplace for jersey coats. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Coats.",How to source jersey for coats,,211,171,source jersey for coats,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-jersey-for-suits/,,,yes,no,/marketplace/source-jersey-for-suits/,yes,Source Jersey for Suits Fabric Notes for Apparel,"Search the FabStitch marketplace for jersey suits. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Suits.",How to source jersey for suits,,224,184,source jersey for suits,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-jersey-for-blazers/,,,yes,no,/marketplace/source-jersey-for-blazers/,yes,Source Jersey for Blazers Fabric Notes Use Notes,"Search the FabStitch marketplace for jersey blazers. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Blazers.",How to source jersey for blazers,,220,180,source jersey for blazers,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-jersey-for-uniforms/,,,yes,no,/marketplace/source-jersey-for-uniforms/,yes,Source Jersey for Uniforms Fabric Notes Use Notes,"Search the FabStitch marketplace for jersey uniforms. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Uniforms.",How to source jersey for uniforms,,206,166,source jersey for uniforms,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-jersey-for-activewear/,,,yes,no,/marketplace/source-jersey-for-activewear/,yes,Source Jersey for Activewear Fabric Notes,"Search the FabStitch marketplace for jersey activewear. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for.",How to source jersey for activewear,,214,174,source jersey for activewear,commercial_investigation,,,,8,,,supporting,C,
/marketplace/source-jersey-for-workwear/,,,yes,no,/marketplace/source-jersey-for-workwear/,yes,Source Jersey for Workwear Fabric Notes Use Notes,"Search the FabStitch marketplace for jersey workwear. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Workwear.",How to source jersey for workwear,,207,167,source jersey for workwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-jersey-for-blouses/,,,yes,no,/marketplace/source-jersey-for-blouses/,yes,Source Jersey for Blouses Fabric Notes Use Notes,"Search the FabStitch marketplace for jersey blouses. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Blouses.",How to source jersey for blouses,,215,175,source jersey for blouses,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-jersey-for-skirts/,,,yes,no,/marketplace/source-jersey-for-skirts/,yes,Source Jersey for Skirts Fabric Notes for Apparel,"Search the FabStitch marketplace for jersey skirts. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Skirts.",How to source jersey for skirts,,216,176,source jersey for skirts,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-jersey-for-outerwear/,,,yes,no,/marketplace/source-jersey-for-outerwear/,yes,Source Jersey for Outerwear Fabric Notes,"Search the FabStitch marketplace for jersey outerwear. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for.",How to source jersey for outerwear,,208,168,source jersey for outerwear,commercial_investigation,,,,8,,,supporting,C,
/marketplace/source-jersey-for-loungewear/,,,yes,no,/marketplace/source-jersey-for-loungewear/,yes,Source Jersey for Loungewear Fabric Notes,"Search the FabStitch marketplace for jersey loungewear. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for.",How to source jersey for loungewear,,214,174,source jersey for loungewear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-jersey-for-knitwear/,,,yes,no,/marketplace/source-jersey-for-knitwear/,yes,Source Jersey for Knitwear Fabric Notes Use Notes,"Search the FabStitch marketplace for jersey knitwear. Read construction before GSM, then inquire on one fabric URL. See how Source Jersey for Knitwear.",How to source jersey for knitwear,,206,166,source jersey for knitwear,commercial_investigation,,,,8,,,supporting,C,
/marketplace/source-velvet-for-shirts/,,,yes,no,/marketplace/source-velvet-for-shirts/,yes,Source Velvet for Shirts Fabric Notes for Apparel,"Search the FabStitch marketplace for velvet shirts. Read construction before GSM, then inquire on one fabric URL. See how Source Velvet for Shirts.",How to source velvet for shirts,,210,170,source velvet for shirts,commercial_investigation,,,,8,,,supporting,C,
/marketplace/source-velvet-for-dresses/,,,yes,no,/marketplace/source-velvet-for-dresses/,yes,Source Velvet for Dresses Fabric Notes Use Notes,"Search the FabStitch marketplace for velvet dresses. Read construction before GSM, then inquire on one fabric URL. See how Source Velvet for Dresses.",How to source velvet for dresses,,212,172,source velvet for dresses,commercial_investigation,,,,8,,,supporting,C,
/marketplace/source-velvet-for-trousers/,,,yes,no,/marketplace/source-velvet-for-trousers/,yes,Source Velvet for Trousers Fabric Notes Use Notes,"Search the FabStitch marketplace for velvet trousers. Read construction before GSM, then inquire on one fabric URL. See how Source Velvet for Trousers.",How to source velvet for trousers,,203,163,source velvet for trousers,commercial_investigation,,,,8,,,supporting,C,
/marketplace/source-velvet-for-jackets/,,,yes,no,/marketplace/source-velvet-for-jackets/,yes,Source Velvet for Jackets Fabric Notes Use Notes,"Search the FabStitch marketplace for velvet jackets. Read construction before GSM, then inquire on one fabric URL. See how Source Velvet for Jackets.",How to source velvet for jackets,,214,174,source velvet for jackets,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-velvet-for-coats/,,,yes,no,/marketplace/source-velvet-for-coats/,yes,Source Velvet for Coats Fabric Notes for Apparel,"Search the FabStitch marketplace for velvet coats. Read construction before GSM, then inquire on one fabric URL. See how Source Velvet for Coats.",How to source velvet for coats,,217,177,source velvet for coats,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-velvet-for-suits/,,,yes,no,/marketplace/source-velvet-for-suits/,yes,Source Velvet for Suits Fabric Notes for Apparel,"Search the FabStitch marketplace for velvet suits. Read construction before GSM, then inquire on one fabric URL. See how Source Velvet for Suits.",How to source velvet for suits,,210,170,source velvet for suits,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-velvet-for-blazers/,,,yes,no,/marketplace/source-velvet-for-blazers/,yes,Source Velvet for Blazers Fabric Notes Use Notes,"Search the FabStitch marketplace for velvet blazers. Read construction before GSM, then inquire on one fabric URL. See how Source Velvet for Blazers.",How to source velvet for blazers,,205,165,source velvet for blazers,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-velvet-for-uniforms/,,,yes,no,/marketplace/source-velvet-for-uniforms/,yes,Source Velvet for Uniforms Fabric Notes Use Notes,"Search the FabStitch marketplace for velvet uniforms. Read construction before GSM, then inquire on one fabric URL. See how Source Velvet for Uniforms.",How to source velvet for uniforms,,200,160,source velvet for uniforms,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-velvet-for-activewear/,,,yes,no,/marketplace/source-velvet-for-activewear/,yes,Source Velvet for Activewear Fabric Notes,"Search the FabStitch marketplace for velvet activewear. Read construction before GSM, then inquire on one fabric URL. See how Source Velvet for.",How to source velvet for activewear,,203,163,source velvet for activewear,commercial_investigation,,,,8,,,supporting,C,
