url,category,page_type,h1,primary_keyword,secondary_keywords,search_intent,word_count,unique_content_score,similarity_risk,canonical,sitemap,incoming_links,outgoing_links,crawl_depth,image_count,alt_status,structured_data,value_class,recommended_action,reason,h2s
/discover/twill-uniforms/,Discover,semantic_landing,Twill Fabric for Uniforms,twill fabric for uniforms,twill uniform fabric; uniform twill fabric,commercial_investigation,607,37,HIGH OVERLAP,/discover/twill-uniforms/,included,1,8,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Same intent and close keyword as /discover/durable-twill-uniforms/. Keep this URL as the primary and merge the weaker sibling into it.,Twill fabric beyond the fibre name | What uniforms demand from cloth | Twill for uniforms: selection logic | How to shortlist on FabStitch | Buyer notes for twill
/discover/twill-vs-wool/,Discover,semantic_landing,Twill vs Wool Fabric: Differences & Uses,twill vs wool,twill vs wool fabric; wool vs twill,informational,532,50,REVIEW,/discover/twill-vs-wool/,included,2,8,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/jersey-vs-wool/ (50% entity-normalized). Same intent label.,"What twill contributes | What wool contributes | Hand, drape and texture | Weight and published GSM | When to start with twill | When to start with wool | How a business should source the shortlist"
/discover/twill-workwear/,Discover,semantic_landing,Twill Workwear piece Fabric,twill fabric for workwear,twill workwear piece fabric; workwear piece twill fabric,commercial_investigation,613,38,HIGH OVERLAP,/discover/twill-workwear/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Same intent and close keyword as /discover/durable-twill-workwear/. Keep this URL as the primary and merge the weaker sibling into it.,Understanding twill as a sourcing family | Building a workwear piece fabric brief | Matching twill to a workwear piece silhouette | From brief to inquiry | Buyer notes for twill
/discover/understanding-durable-fabric/,Discover,semantic_landing,What Is Durable Fabric?,what is durable fabric,durable fabric meaning,informational,480,45,REVIEW,/discover/understanding-durable-fabric/,included,1,6,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/understanding-stretch-fabric/ (55% entity-normalized). Same intent label.,What “durable” should mean in a fabric brief | From brief to inquiry | Common mistakes to avoid | Putting durable into a sourcing workflow | durable | How to use the note
/discover/understanding-fabric-drape/,Discover,semantic_landing,Understanding fabric drape,fabric drape,glossary; FabStitch,informational,419,91,STRONG DIFFERENTIATION,/discover/understanding-fabric-drape/,included,1,5,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,A,KEEP INDEXABLE,Body stays distinct from the nearest discover:education sibling /discover/how-to-evaluate-fabric-quality/ (9% entity-normalized overlap).,What this means | Why it matters when sourcing | Applying fabric drape on FabStitch | What to avoid and how to choose
/discover/understanding-flowy-fabric/,Discover,semantic_landing,What Is Flowy Fabric?,what is flowy fabric,flowy fabric meaning,informational,474,39,HIGH OVERLAP,/discover/understanding-flowy-fabric/,included,1,6,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/understanding-structured-fabric/ (61% after entity names are normalized) but the query is different (what is flowy fabric vs nearest). Text similarity alone is not treated as a duplicate.,How to judge flowy fabric responsibly | How to shortlist on FabStitch | Common mistakes to avoid | Putting flowy into a sourcing workflow | flowy | How to use the note
/discover/understanding-heavyweight-fabric/,Discover,semantic_landing,What Is Heavyweight Fabric?,what is heavyweight fabric,heavyweight fabric meaning,informational,490,43,REVIEW,/discover/understanding-heavyweight-fabric/,included,1,7,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/understanding-structured-fabric/ (57% entity-normalized). Same intent label.,How to judge heavyweight fabric responsibly | How to shortlist on FabStitch | Common mistakes to avoid | Putting heavyweight into a sourcing workflow | heavyweight | How to use the note
/discover/understanding-lightweight-fabric/,Discover,semantic_landing,What Is Lightweight Fabric?,what is lightweight fabric,lightweight fabric meaning,informational,497,55,REVIEW,/discover/understanding-lightweight-fabric/,included,1,7,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/understanding-performance-fabric/ (45% entity-normalized). Same intent label.,Lightweight as a selection filter | A practical discovery path | Common mistakes to avoid | Putting lightweight into a sourcing workflow | lightweight
/discover/understanding-opaque-fabric/,Discover,semantic_landing,What Is Opaque Fabric?,what is opaque fabric,opaque fabric meaning,informational,460,42,REVIEW,/discover/understanding-opaque-fabric/,included,1,6,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/understanding-structured-fabric/ (58% entity-normalized). Same intent label.,How to judge opaque fabric responsibly | How to shortlist on FabStitch | Common mistakes to avoid | Putting opaque into a sourcing workflow | opaque | How to use the note
/discover/understanding-performance-fabric/,Discover,semantic_landing,What Is Performance Fabric?,what is performance fabric,performance fabric meaning,informational,460,44,REVIEW,/discover/understanding-performance-fabric/,included,1,6,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/understanding-premium-fabric/ (56% entity-normalized). Same intent label.,Performance as a selection filter | A practical discovery path | Common mistakes to avoid | Putting performance into a sourcing workflow | performance | How to use the note
/discover/understanding-premium-fabric/,Discover,semantic_landing,What Is Premium Fabric?,what is premium fabric,premium fabric meaning,informational,500,44,REVIEW,/discover/understanding-premium-fabric/,included,1,6,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/understanding-performance-fabric/ (56% entity-normalized). Same intent label.,Premium as a selection filter | A practical discovery path | Common mistakes to avoid | Putting premium into a sourcing workflow | premium | How to use the note
/discover/understanding-sheer-fabric/,Discover,semantic_landing,What Is Sheer Fabric?,what is sheer fabric,sheer fabric meaning,informational,455,40,REVIEW,/discover/understanding-sheer-fabric/,included,1,6,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/understanding-structured-fabric/ (60% entity-normalized). Same intent label.,How to judge sheer fabric responsibly | How to shortlist on FabStitch | Common mistakes to avoid | Putting sheer into a sourcing workflow | sheer | How to use the note
/discover/understanding-soft-fabric/,Discover,semantic_landing,What Is Soft Fabric?,what is soft fabric,soft fabric meaning,informational,429,53,REVIEW,/discover/understanding-soft-fabric/,included,1,6,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/understanding-structured-fabric/ (47% entity-normalized). Same intent label.,How to judge soft fabric responsibly | How to shortlist on FabStitch | Common mistakes to avoid | Putting soft into a sourcing workflow | soft
/discover/understanding-stretch-fabric/,Discover,semantic_landing,What Is Stretch Fabric?,what is stretch fabric,stretch fabric meaning,informational,495,45,REVIEW,/discover/understanding-stretch-fabric/,included,1,6,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/understanding-durable-fabric/ (55% entity-normalized). Same intent label.,What “stretch” should mean in a fabric brief | From brief to inquiry | Common mistakes to avoid | Putting stretch into a sourcing workflow | stretch | How to use the note
/discover/understanding-structured-fabric/,Discover,semantic_landing,What Is Structured Fabric?,what is structured fabric,structured fabric meaning,informational,452,39,HIGH OVERLAP,/discover/understanding-structured-fabric/,included,1,6,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/understanding-flowy-fabric/ (61% after entity names are normalized) but the query is different (what is structured fabric vs nearest). Text similarity alone is not treated as a duplicate.,How to judge structured fabric responsibly | How to shortlist on FabStitch | Common mistakes to avoid | Putting structured into a sourcing workflow | structured | How to use the note
/discover/using-fabstitch-for-production-research/,Discover,semantic_landing,Using FabStitch to research fabrics for production,FabStitch production research,brand; FabStitch,commercial,364,90,STRONG DIFFERENTIATION,/discover/using-fabstitch-for-production-research/,included,1,5,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,A,KEEP INDEXABLE,Body stays distinct from the nearest discover:commercial sibling /discover/fabric-specifications-for-production/ (10% entity-normalized overlap).,What this means | Why it matters when sourcing | Applying FabStitch production research on FabStitch | What to avoid and how to choose
/discover/velvet-blazers/,Discover,semantic_landing,Velvet Fabric for Blazers,velvet fabric for blazers,velvet blazer fabric; blazer velvet fabric,commercial_investigation,530,49,REVIEW,/discover/velvet-blazers/,included,1,10,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/velvet-jackets/ (51% entity-normalized). Same intent label.,Velvet fabric beyond the fibre name | What blazers demand from cloth | Velvet for blazers: selection logic | How to shortlist on FabStitch
/discover/velvet-dresses/,Discover,semantic_landing,Velvet Fabric for Dresses,velvet fabric for dresses,velvet dress fabric; dress velvet fabric,commercial_investigation,556,32,HIGH OVERLAP,/discover/velvet-dresses/,included,1,11,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Same intent and close keyword as /discover/durable-velvet-dresses/. Keep this URL as the primary and merge the weaker sibling into it.,Understanding velvet as a sourcing family | Building a dress fabric brief | Matching velvet to a dress silhouette | From brief to inquiry
