url,page_type,cluster,current_indexable,current_noindex,canonical,sitemap_member,http_status,robots_allowed,meta_robots,x_robots,title,h1,word_count,unique_content,duplicate_risk,internal_inlinks,internal_outlinks,crawl_depth,orphan,search_intent,primary_topic,image,schema,gsc_status_if_known,recommended_index_action,reason
/marketplace/source-cotton-for-blazers/,marketplace_topic,sourcing,yes,no,/marketplace/source-cotton-for-blazers/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Blazers Sourcing Notes,How to source cotton for blazers,232,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source cotton for blazers,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-uniforms/,marketplace_topic,education,yes,no,/marketplace/source-cotton-for-uniforms/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Uniforms Sourcing Notes,How to source cotton for uniforms,211,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source cotton for uniforms,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-activewear/,marketplace_topic,education,yes,no,/marketplace/source-cotton-for-activewear/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Activewear Sourcing Notes,How to source cotton for activewear,227,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source cotton for activewear,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-workwear/,marketplace_topic,b2b,yes,no,/marketplace/source-cotton-for-workwear/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Workwear Sourcing Notes,How to source cotton for workwear,228,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source cotton for workwear,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-blouses/,marketplace_topic,sourcing,yes,no,/marketplace/source-cotton-for-blouses/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Blouses Sourcing Notes,How to source cotton for blouses,225,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source cotton for blouses,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-skirts/,marketplace_topic,b2b,yes,no,/marketplace/source-cotton-for-skirts/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Skirts Sourcing Notes,How to source cotton for skirts,238,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source cotton for skirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-outerwear/,marketplace_topic,sourcing,yes,no,/marketplace/source-cotton-for-outerwear/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Outerwear Sourcing Notes,How to source cotton for outerwear,229,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source cotton for outerwear,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-loungewear/,marketplace_topic,education,yes,no,/marketplace/source-cotton-for-loungewear/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Loungewear Sourcing Notes,How to source cotton for loungewear,213,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source cotton for loungewear,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-knitwear/,marketplace_topic,education,yes,no,/marketplace/source-cotton-for-knitwear/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Knitwear Sourcing Notes,How to source cotton for knitwear,216,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source cotton for knitwear,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-shirts/,marketplace_topic,b2b,yes,no,/marketplace/source-linen-for-shirts/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Shirts Sourcing Notes,How to source linen for shirts,235,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source linen for shirts,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-dresses/,marketplace_topic,sourcing,yes,no,/marketplace/source-linen-for-dresses/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Dresses Sourcing Notes,How to source linen for dresses,222,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source linen for dresses,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-trousers/,marketplace_topic,education,yes,no,/marketplace/source-linen-for-trousers/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Trousers Sourcing Notes,How to source linen for trousers,223,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source linen for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-jackets/,marketplace_topic,b2b,yes,no,/marketplace/source-linen-for-jackets/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Jackets Sourcing Notes,How to source linen for jackets,226,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source linen for jackets,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-coats/,marketplace_topic,sourcing,yes,no,/marketplace/source-linen-for-coats/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Coats Sourcing Notes,How to source linen for coats,221,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source linen for coats,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-suits/,marketplace_topic,education,yes,no,/marketplace/source-linen-for-suits/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Suits Sourcing Notes,How to source linen for suits,221,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source linen for suits,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-blazers/,marketplace_topic,b2b,yes,no,/marketplace/source-linen-for-blazers/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Blazers Sourcing Notes,How to source linen for blazers,228,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source linen for blazers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-uniforms/,marketplace_topic,sourcing,yes,no,/marketplace/source-linen-for-uniforms/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Uniforms Sourcing Notes,How to source linen for uniforms,220,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source linen for uniforms,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-activewear/,marketplace_topic,b2b,yes,no,/marketplace/source-linen-for-activewear/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Activewear Sourcing Notes,How to source linen for activewear,223,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source linen for activewear,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-workwear/,marketplace_topic,education,yes,no,/marketplace/source-linen-for-workwear/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Workwear Sourcing Notes,How to source linen for workwear,223,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source linen for workwear,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-blouses/,marketplace_topic,b2b,yes,no,/marketplace/source-linen-for-blouses/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Blouses Sourcing Notes,How to source linen for blouses,233,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source linen for blouses,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-skirts/,marketplace_topic,education,yes,no,/marketplace/source-linen-for-skirts/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Skirts Sourcing Notes,How to source linen for skirts,214,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source linen for skirts,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-outerwear/,marketplace_topic,education,yes,no,/marketplace/source-linen-for-outerwear/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Outerwear Sourcing Notes,How to source linen for outerwear,207,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source linen for outerwear,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-loungewear/,marketplace_topic,b2b,yes,no,/marketplace/source-linen-for-loungewear/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Loungewear Sourcing Notes,How to source linen for loungewear,220,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source linen for loungewear,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-linen-for-knitwear/,marketplace_topic,sourcing,yes,no,/marketplace/source-linen-for-knitwear/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Linen for Knitwear Sourcing Notes,How to source linen for knitwear,224,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source linen for knitwear,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-silk-for-shirts/,marketplace_topic,education,yes,no,/marketplace/source-silk-for-shirts/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Silk for Shirts Sourcing Notes,How to source silk for shirts,226,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source silk for shirts,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
