url,page_type,cluster,content_purpose,primary_topic,secondary_topics,search_intent,h1,h2_summary,word_count,unique_body_content_estimate,similarity_risk,canonical,indexable,sitemap_eligible,image,image_relevance,image_alt,internal_inlinks,internal_outlinks,crawl_depth,schema_type,value_class,recommended_action
/marketplace/source-georgette-for-skirts/,marketplace_topic,education,Teach one fabric decision.,source georgette for skirts,georgette fabric; fabric for skirts; fabric sourcing,commercial_investigation,How to source georgette for skirts,Filter georgette for skirts | What georgette changes in that garment | What to write on the skirt inquiry,258,56,review,/marketplace/source-georgette-for-skirts/,true,true,/media/fabrics/silk-georgette-primary.webp,catalog photograph for the material or garment family,Muted teal silk georgette with a fine crepe surface,7,7,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-georgette-for-outerwear/,marketplace_topic,b2b,Help a marketplace search for one constraint.,source georgette for outerwear,georgette fabric; fabric for outerwear; fabric sourcing,commercial_investigation,How to source georgette for outerwear,Filter georgette for outerwear | What georgette changes in that garment | What to write on the outerwear piece inquiry,246,58,review,/marketplace/source-georgette-for-outerwear/,true,true,/media/fabrics/silk-georgette-primary.webp,catalog photograph for the material or garment family,Muted teal silk georgette with a fine crepe surface,8,8,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-georgette-for-loungewear/,marketplace_topic,sourcing,Help a marketplace search for one constraint.,source georgette for loungewear,georgette fabric; fabric for loungewear; fabric sourcing,commercial_investigation,How to source georgette for loungewear,Filter georgette for loungewear | What georgette changes in that garment | What to write on the loungewear piece inquiry,246,54,review,/marketplace/source-georgette-for-loungewear/,true,true,/media/fabrics/silk-georgette-primary.webp,catalog photograph for the material or garment family,Muted teal silk georgette with a fine crepe surface,7,7,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-georgette-for-knitwear/,marketplace_topic,sourcing,Help a marketplace search for one constraint.,source georgette for knitwear,georgette fabric; fabric for knitwear; fabric sourcing,commercial_investigation,How to source georgette for knitwear,Filter georgette for knitwear | What georgette changes in that garment | What to write on the knitwear piece inquiry,245,54,review,/marketplace/source-georgette-for-knitwear/,true,true,/media/fabrics/silk-georgette-primary.webp,catalog photograph for the material or garment family,Muted teal silk georgette with a fine crepe surface,8,8,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-shirts/,marketplace_topic,sourcing,Help a marketplace search for one constraint.,source poplin for shirts,poplin fabric; fabric for shirts; fabric sourcing,commercial_investigation,How to source poplin for shirts,Filter poplin for shirts | What poplin changes in that garment | What to write on the shirt inquiry,284,61,strong,/marketplace/source-poplin-for-shirts/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,8,8,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/marketplace/source-poplin-for-dresses/,marketplace_topic,b2b,Help a marketplace search for one constraint.,source poplin for dresses,poplin fabric; fabric for dresses; fabric sourcing,commercial_investigation,How to source poplin for dresses,Filter poplin for dresses | What poplin changes in that garment | What to write on the dress inquiry,277,53,review,/marketplace/source-poplin-for-dresses/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,8,8,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-trousers/,marketplace_topic,education,Teach one fabric decision.,source poplin for trousers,poplin fabric; fabric for trousers; fabric sourcing,commercial_investigation,How to source poplin for trousers,Filter poplin for trousers | What poplin changes in that garment | What to write on the trouser inquiry,274,51,review,/marketplace/source-poplin-for-trousers/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,8,8,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-jackets/,marketplace_topic,sourcing,Help a marketplace search for one constraint.,source poplin for jackets,poplin fabric; fabric for jackets; fabric sourcing,commercial_investigation,How to source poplin for jackets,Filter poplin for jackets | What poplin changes in that garment | What to write on the jacket inquiry,269,61,strong,/marketplace/source-poplin-for-jackets/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,7,7,2,Organization|Article|FAQPage|BreadcrumbList,A,KEEP
/marketplace/source-poplin-for-coats/,marketplace_topic,b2b,Help a marketplace search for one constraint.,source poplin for coats,poplin fabric; fabric for coats; fabric sourcing,commercial_investigation,How to source poplin for coats,Filter poplin for coats | What poplin changes in that garment | What to write on the coat inquiry,267,55,review,/marketplace/source-poplin-for-coats/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,7,7,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-suits/,marketplace_topic,b2b,Help a marketplace search for one constraint.,source poplin for suits,poplin fabric; fabric for suits; fabric sourcing,commercial_investigation,How to source poplin for suits,Filter poplin for suits | What poplin changes in that garment | What to write on the suit inquiry,267,55,review,/marketplace/source-poplin-for-suits/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,7,7,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-blazers/,marketplace_topic,b2b,Help a marketplace search for one constraint.,source poplin for blazers,poplin fabric; fabric for blazers; fabric sourcing,commercial_investigation,How to source poplin for blazers,Filter poplin for blazers | What poplin changes in that garment | What to write on the blazer inquiry,272,58,review,/marketplace/source-poplin-for-blazers/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,7,7,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-uniforms/,marketplace_topic,education,Teach one fabric decision.,source poplin for uniforms,poplin fabric; fabric for uniforms; fabric sourcing,commercial_investigation,How to source poplin for uniforms,Filter poplin for uniforms | What poplin changes in that garment | What to write on the uniform inquiry,255,51,review,/marketplace/source-poplin-for-uniforms/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,7,7,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-activewear/,marketplace_topic,b2b,Help a marketplace search for one constraint.,source poplin for activewear,poplin fabric; fabric for activewear; fabric sourcing,commercial_investigation,How to source poplin for activewear,Filter poplin for activewear | What poplin changes in that garment | What to write on the activewear piece inquiry,265,51,review,/marketplace/source-poplin-for-activewear/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,8,8,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-workwear/,marketplace_topic,sourcing,Help a marketplace search for one constraint.,source poplin for workwear,poplin fabric; fabric for workwear; fabric sourcing,commercial_investigation,How to source poplin for workwear,Filter poplin for workwear | What poplin changes in that garment | What to write on the workwear piece inquiry,255,50,review,/marketplace/source-poplin-for-workwear/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,7,7,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-blouses/,marketplace_topic,education,Teach one fabric decision.,source poplin for blouses,poplin fabric; fabric for blouses; fabric sourcing,commercial_investigation,How to source poplin for blouses,Filter poplin for blouses | What poplin changes in that garment | What to write on the blouse inquiry,264,57,review,/marketplace/source-poplin-for-blouses/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,7,7,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-skirts/,marketplace_topic,b2b,Help a marketplace search for one constraint.,source poplin for skirts,poplin fabric; fabric for skirts; fabric sourcing,commercial_investigation,How to source poplin for skirts,Filter poplin for skirts | What poplin changes in that garment | What to write on the skirt inquiry,269,55,review,/marketplace/source-poplin-for-skirts/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,7,7,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-outerwear/,marketplace_topic,b2b,Help a marketplace search for one constraint.,source poplin for outerwear,poplin fabric; fabric for outerwear; fabric sourcing,commercial_investigation,How to source poplin for outerwear,Filter poplin for outerwear | What poplin changes in that garment | What to write on the outerwear piece inquiry,252,47,review,/marketplace/source-poplin-for-outerwear/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,8,8,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-loungewear/,marketplace_topic,sourcing,Help a marketplace search for one constraint.,source poplin for loungewear,poplin fabric; fabric for loungewear; fabric sourcing,commercial_investigation,How to source poplin for loungewear,Filter poplin for loungewear | What poplin changes in that garment | What to write on the loungewear piece inquiry,250,50,review,/marketplace/source-poplin-for-loungewear/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,7,7,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
/marketplace/source-poplin-for-knitwear/,marketplace_topic,b2b,Help a marketplace search for one constraint.,source poplin for knitwear,poplin fabric; fabric for knitwear; fabric sourcing,commercial_investigation,How to source poplin for knitwear,Filter poplin for knitwear | What poplin changes in that garment | What to write on the knitwear piece inquiry,257,47,review,/marketplace/source-poplin-for-knitwear/,true,true,/media/fabrics/cotton-poplin-primary.webp,catalog photograph for the material or garment family,Crisp fine-count cotton poplin fabric in soft folds,8,8,2,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE
